vendor_id,recipient_uei,recipient_duns,recipient_name,recipient_name_raw,recipient_doing_business_as_name,cage_code,recipient_parent_uei,recipient_parent_duns,recipient_parent_name,recipient_country_code,recipient_address_line_1,recipient_address_line_2,recipient_city_name,recipient_county_name,recipient_state_code,recipient_zip_4_code,contracting_officers_determination_of_business_size_code,contracting_officers_determination_of_business_size,source_transaction_count,recipient_name_variant_count,address_variant_count
UEI:JAFUZCEBS1F1,JAFUZCEBS1F1,,MURDOCH PAUL ARCHITECTS A PROFESSIONAL CORP,"MURDOCH, PAUL ARCHITECTS, A PROFESSIONAL CORPORATION",,4BUV6,JAFUZCEBS1F1,,MURDOCH PAUL ARCHITECTS A PROFESSIONAL CORP,USA,8820 WILSHIRE BLVD STE 330,,BEVERLY HILLS,LOS ANGELES,CA,902112619,S,SMALL BUSINESS,4,1,1
UEI:JFXMP1DYAWK9,JFXMP1DYAWK9,,"FTI CONSULTING, INC.","FTI CONSULTING, INC.",,1MWK6,JFXMP1DYAWK9,,"FTI CONSULTING, INC.",USA,555 12TH STREET NORTH WEST,STE 700,WASHINGTON,DISTRICT OF COLUMBIA,DC,200041200,O,OTHER THAN SMALL BUSINESS,9,1,2
UEI:X2TJLML2RLP8,X2TJLML2RLP8,,CITY OF AUSTIN,CITY OF AUSTIN,,75R70,X2TJLML2RLP8,,CITY OF AUSTIN,USA,4815 MUELLER BLVD,,AUSTIN,TRAVIS,TX,787233573,O,OTHER THAN SMALL BUSINESS,1,1,1
UEI:HCNVCMEG9NL6,HCNVCMEG9NL6,,BIOMERIEUX INC,"BIOMERIEUX , INC.",,4S002,HCNVCMEG9NL6,,BIOMERIEUX INC,USA,515 S COLOROW DR,,SALT LAKE CITY,SALT LAKE,UT,841081248,O,OTHER THAN SMALL BUSINESS,1,1,1
UEI:KF7WJKALTL43,KF7WJKALTL43,,"UGI ENERGY SERVICES, LLC","UGI ENERGY SERVICES, LLC",,07YQ0,CHGBEVXNQHN7,,UGI CORPORATION,USA,835 KNITTING MILL WAY,,WYOMISSING,BERKS,PA,196103078,O,OTHER THAN SMALL BUSINESS,1,1,1
UEI:HM6EBZ9HDAN3,HM6EBZ9HDAN3,,"GLOBE EQUIPMENT COMPANY INC, THE","GLOBE EQUIPMENT COMPANY INC, THE",,36QB7,HM6EBZ9HDAN3,,"GLOBE EQUIPMENT COMPANY INC, THE",USA,300 DEWEY ST,,BRIDGEPORT,GREATER BRIDGEPORT,CT,066052143,S,SMALL BUSINESS,2,1,1
UEI:DBQGN324ULK3,DBQGN324ULK3,,"W.W. GRAINGER, INC.","W.W. GRAINGER, INC.",,25795,DBQGN324ULK3,,"W.W. GRAINGER, INC.",USA,"100, GRAINGER PARKWAY",,LAKE FOREST,LAKE,IL,600455202,O,OTHER THAN SMALL BUSINESS,1,1,1
UEI:MEKKPTA6TRS4,MEKKPTA6TRS4,,"SEVA TECHNICAL SERVICES, INC.","SEVA TECHNICAL SERVICES, INC.",,4WQA9,PYL6AWLHWFY5,,"SEVA TECHNICAL SERVICES, INC.",USA,704 THIMBLE SHOALS BLVD STE 300A,,NEWPORT NEWS,NEWPORT NEWS (CITY),VA,236064554,S,SMALL BUSINESS,1,1,1
UEI:YGZMMVQKVFH1,YGZMMVQKVFH1,,THE OFFICE GROUP INC,"OFFICE GROUP, INC., THE",,0Z188,YGZMMVQKVFH1,,THE OFFICE GROUP INC,USA,372 WYTHE CREEK RD STE C,,POQUOSON,POQUOSON (CITY),VA,236621972,S,SMALL BUSINESS,1,1,1
UEI:X7SKB7NEM8G1,X7SKB7NEM8G1,,JOSEPH J. BLAKE & ASSOCIATES INC.,JOSEPH J. BLAKE & ASSOCIATES INC.,,4JGJ6,X7SKB7NEM8G1,,JOSEPH J. BLAKE & ASSOCIATES INC.,USA,1054 31ST ST NW,,WASHINGTON,DISTRICT OF COLUMBIA,DC,200074403,O,OTHER THAN SMALL BUSINESS,2,1,2
UEI:FAW8YMFKN5M4,FAW8YMFKN5M4,,RELOCATION STRATEGIES ARIZONA LLC,RELOCATION STRATEGIES ARIZONA LLC,,8F6F3,FAW8YMFKN5M4,,RELOCATION STRATEGIES ARIZONA LLC,USA,13430 N SCOTTSDALE RD,STE 104,SCOTTSDALE,MARICOPA,AZ,852544059,S,SMALL BUSINESS,10,1,1
UEI:E9P5MYSU61E4,E9P5MYSU61E4,,HANG INTEL LLC,HANG INTEL LLC,,9MCG3,E9P5MYSU61E4,,HANG INTEL LLC,USA,4425 W DUNWOOD RD,,MILWAUKEE,MILWAUKEE,WI,532234427,S,SMALL BUSINESS,2,1,1
UEI:VKQBYWLARE73,VKQBYWLARE73,,"PATRIOT STRATEGIES, LLC","PATRIOT STRATEGIES, LLC",,78UE0,VKQBYWLARE73,,"PATRIOT STRATEGIES, LLC",USA,625 N WASHINGTON STREET SUITE 425,,ALEXANDRIA,ALEXANDRIA (CITY),VA,223142371,S,SMALL BUSINESS,5,1,2
UEI:GDBPN7ERM1R1,GDBPN7ERM1R1,,RITTER NORTON ARCHITECTS PLLC,"RITTER NORTON ARCHITECTS, PLLC",,1QYZ1,GDBPN7ERM1R1,,RITTER NORTON ARCHITECTS PLLC,USA,814 KING ST FL 3,,ALEXANDRIA,ALEXANDRIA (CITY),VA,223143039,S,SMALL BUSINESS,5,1,1
UEI:H47BJ9J7P246,H47BJ9J7P246,,FREDERICK L DAVIS,FREDERICK L DAVIS,,336P3,H47BJ9J7P246,,FREDERICK L DAVIS,USA,1321 ORLEANS ST APT 1005,,DETROIT,WAYNE,MI,482073169,S,SMALL BUSINESS,5,1,1
UEI:C4S6Z1ALKEP1,C4S6Z1ALKEP1,,MONO MACHINES LLC,MONO MACHINES LLC,,4VRV3,C4S6Z1ALKEP1,,MONO MACHINES LLC,USA,2455 DILLON RD,,WHITEFISH,FLATHEAD,MT,599378277,S,SMALL BUSINESS,1,1,1
UEI:ZF2JKBE7K285,ZF2JKBE7K285,,"WESTWIND COMPUTER PRODUCTS, INC.","WESTWIND COMPUTER PRODUCTS, INC.",,075E1,ZF2JKBE7K285,,"WESTWIND COMPUTER PRODUCTS, INC.",USA,5655 JEFFERSON STREET NE SUITE B,,ALBUQUERQUE,BERNALILLO,NM,871093700,S,SMALL BUSINESS,1,1,1
UEI:UXZAMDJDK191,UXZAMDJDK191,,"CTCOA, LLC",CONSOLIDATED TRADING CO. OF AMERICA,,02VP1,UXZAMDJDK191,,"CTCOA, LLC",USA,16818 MARQUARDT AVE,,CERRITOS,LOS ANGELES,CA,907031045,S,SMALL BUSINESS,1,1,1
UEI:H66FJ21GAEF8,H66FJ21GAEF8,,INTERNATIONAL TELEVISION CORPORATION,INTERNATIONAL TELEVISION CORP,,0EFK4,VR77B3VKGJE6,,INTERNATIONAL TELEVISION CORPORATION,USA,21000 S WILMINGTON AVE,,LONG BEACH,LOS ANGELES,CA,908101232,S,SMALL BUSINESS,1,1,1
UEI:F298RKM6EVH9,F298RKM6EVH9,,BOREALIS ENTERPRISES LLC,BOREALIS ENTERPRISES LLC,,6VEY0,F298RKM6EVH9,,BOREALIS ENTERPRISES LLC,USA,14100 PARKE LONG CT,STE H,CHANTILLY,FAIRFAX,VA,201511644,S,SMALL BUSINESS,2,1,1
UEI:DH43LCFV2JM3,DH43LCFV2JM3,,PHOTIKON CORP,PHOTIKON CORPORATION,,1TH45,VCRWJAMKPDL3,,PHOTIKON CORP,USA,56 WOODLYN WAY,,PENFIELD,MONROE,NY,145261259,S,SMALL BUSINESS,1,1,1
UEI:V5F4DH6MEMB1,V5F4DH6MEMB1,,HELMER SCIENTIFIC LLC,HELMER SCIENTIFIC LLC,,5S161,V5F4DH6MEMB1,,HELMER SCIENTIFIC LLC,USA,14400 BERGEN BLVD,,NOBLESVILLE,HAMILTON,IN,460603307,S,SMALL BUSINESS,1,1,1
UEI:EDQMKDZR8L13,EDQMKDZR8L13,,"FRANKLIN YOUNG INTERNATIONAL, INCORPORATED","FRANKLIN YOUNG INTERNATIONAL, INCORPORATED",,59UA0,EDQMKDZR8L13,,"FRANKLIN YOUNG INTERNATIONAL, INCORPORATED",USA,1042 N MOUNTAIN AVE,# 310,UPLAND,SAN BERNARDINO,CA,917863695,S,SMALL BUSINESS,1,1,1
UEI:KUCKW75F6NB1,KUCKW75F6NB1,,MCMULLAN & ASSOCIATES INC,"MCMULLAN & ASSOCIATES, INC.",,0TSG4,KUCKW75F6NB1,,MCMULLAN & ASSOCIATES INC,USA,11800 SUNRISE VALLEY DR STE 430,,RESTON,FAIRFAX,VA,201905300,S,SMALL BUSINESS,7,1,1
UEI:D3JYAN52KQ27,D3JYAN52KQ27,,"TLI CONSTRUCTION, INC.","TLI CONSTRUCTION, INC.",,8F1P7,D3JYAN52KQ27,,"TLI CONSTRUCTION, INC.",USA,3610 CENTRAL AVE STE 400,,RIVERSIDE,RIVERSIDE,CA,925065907,S,SMALL BUSINESS,2,1,1
UEI:DCT7G7HKGR89,DCT7G7HKGR89,,UNIC PRO INC.,"UNIC PRO, INC.",,67D63,WEP5Z4SPKWM7,,UNIC PRO INC.,USA,415 BOSTON TPKE STE 211B,,SHREWSBURY,WORCESTER,MA,015453414,S,SMALL BUSINESS,1,1,1
UEI:M4Y3LEDAY2R3,M4Y3LEDAY2R3,,"THE ABO GROUP, INC.","ABO GROUP, INC., THE",,3D0D0,M4Y3LEDAY2R3,,"THE ABO GROUP, INC.",USA,12600 W COLFAX AVE STE C210,,LAKEWOOD,JEFFERSON,CO,802153762,S,SMALL BUSINESS,9,1,1
UEI:NGH3Z44UXZX5,NGH3Z44UXZX5,,BUSINESS RELOCATION SERVICES INC.,"BUSINESS RELOCATION SERVICES, INC.",BUSINESS RELOCATION SERVICES,0F5W4,NGH3Z44UXZX5,,BUSINESS RELOCATION SERVICES INC.,USA,20 AQUARIUM DR,,SECAUCUS,HUDSON,NJ,070941901,S,SMALL BUSINESS,3,1,1
UEI:MJMNNLMBSPK3,MJMNNLMBSPK3,,DOWNTOWN BUSINESS IMPROVEMENT DISTRICT CORP,DOWNTOWN BUSINESS IMPROVEMENT DISTRICT CORPORATION,,4WYB4,MJMNNLMBSPK3,,DOWNTOWN BUSINESS IMPROVEMENT DISTRICT CORP,USA,1250 H ST NW STE 1000,,WASHINGTON,DISTRICT OF COLUMBIA,DC,200055942,O,OTHER THAN SMALL BUSINESS,3,1,1
UEI:RMAJCKUDUA25,RMAJCKUDUA25,,"STI CEMS SERVICES, LLC","STI CEMS SERVICES, LLC",,727C2,RMAJCKUDUA25,,"STI CEMS SERVICES, LLC",USA,4564 REBECCAS RD,,WALDRON,SCOTT,AR,729588902,S,SMALL BUSINESS,3,1,1
UEI:LA83MCFN1ST3,LA83MCFN1ST3,,AMERICAN PUBLIC TRAINING LLC,AMERICAN PUBLIC TRAINING LLC,,99AA0,LA83MCFN1ST3,,AMERICAN PUBLIC TRAINING LLC,USA,111 W CONGRESS ST,,CHARLES TOWN,JEFFERSON,WV,254141621,O,OTHER THAN SMALL BUSINESS,1,1,1
UEI:MHLXKMT8AMJ3,MHLXKMT8AMJ3,,"AEROSOL MONITORING & ANALYSIS, INC.","AEROSOL MONITORING & ANALYSIS, INC.",,0MJS0,MHLXKMT8AMJ3,,"AEROSOL MONITORING & ANALYSIS, INC.",USA,1331 ASHTON RD STE A,,HANOVER,ANNE ARUNDEL,MD,210763157,S,SMALL BUSINESS,3,1,1
UEI:DCHMZAV542G6,DCHMZAV542G6,,"GRIGGS MITCHELL & ALMA OF IL, LLC","GRIGGS MITCHELL & ALMA OF IL, LLC",,7EFB7,DCHMZAV542G6,,"GRIGGS MITCHELL & ALMA OF IL, LLC",USA,3520 S MORGAN ST STE 222-224,,CHICAGO,COOK,IL,606091533,S,SMALL BUSINESS,2,1,1
UEI:J4NWUJSRD6V5,J4NWUJSRD6V5,,FEDVET CONSTRUCTION,FEDVET CONSTRUCTION,,7LF61,J4NWUJSRD6V5,,FEDVET CONSTRUCTION,USA,3441 MAIN STREET,SUITE 104,CHULA VISTA,SAN DIEGO,CA,919115828,S,SMALL BUSINESS,5,1,2
UEI:PYC7QF9S3RV8,PYC7QF9S3RV8,,TRINITY CONSULTANTS INC,TRINITY CONSULTANTS INC,,06MQ8,PYC7QF9S3RV8,,TRINITY CONSULTANTS INC,USA,12700 PARK CENTRAL DR STE 600,,DALLAS,DALLAS,TX,752511537,O,OTHER THAN SMALL BUSINESS,1,1,1
UEI:DZ2UAL6LK186,DZ2UAL6LK186,,DAVIS MEMORIAL GOODWILL INDUSTRIES,DAVIS MEMORIAL GOODWILL INDUSTRIES,,4D280,XXK5Y4G2DM39,,DAVIS MEMORIAL GOODWILL INDUSTRIES INC,USA,1140 3RD ST NE STE 350,,WASHINGTON,DISTRICT OF COLUMBIA,DC,200026274,O,OTHER THAN SMALL BUSINESS,3,1,1
UEI:CGL7MUUYJXS9,CGL7MUUYJXS9,,"U.P. ENGINEERS & ARCHITECTS, INC.","U.P. ENGINEERS & ARCHITECTS, INC.",,3S1X2,CGL7MUUYJXS9,,"U.P. ENGINEERS & ARCHITECTS, INC.",USA,100 PORTAGE ST,,HOUGHTON,HOUGHTON,MI,499311854,S,SMALL BUSINESS,3,1,1
UEI:GJ73YK46LRJ7,GJ73YK46LRJ7,,BANNEKER VENTURES LLC,"BANNEKER VENTURES, LLC",,5A6S1,GJ73YK46LRJ7,,BANNEKER VENTURES LLC,USA,1738 ELTON RD #215,,SILVER SPRING,MONTGOMERY,MD,209035732,S,SMALL BUSINESS,3,1,1
UEI:KGJ7SH6BBK76,KGJ7SH6BBK76,,CITY OF ST PAUL,"SAINT PAUL, CITY OF",,1MEU4,KGJ7SH6BBK76,,CITY OF ST PAUL,USA,645 RANDOLPH AVE,,SAINT PAUL,RAMSEY,MN,551023523,O,OTHER THAN SMALL BUSINESS,1,1,1
UEI:P9HAALQBATK6,P9HAALQBATK6,,CARRIER CORPORATION,CARRIER CORPORATION,,1GPA2,NC2WZGU2LAK4,,CARRIER GLOBAL CORPORATION,USA,13995 PASTEUR BLVD,,PALM BEACH GARDENS,PALM BEACH,FL,334187231,O,OTHER THAN SMALL BUSINESS,1,1,1
UEI:J4B9GVNRM3E7,J4B9GVNRM3E7,,LFB & ASSOCIATES LLC,LFB & ASSOCIATES LLC,,7ALW6,J4B9GVNRM3E7,,LFB & ASSOCIATES LLC,USA,131 RIDGEWOOD WAY,,BURLINGTON,BURLINGTON,NJ,080164263,S,SMALL BUSINESS,5,1,1
UEI:QLERPBSKSEZ7,QLERPBSKSEZ7,,"DOMINION ENERGY, INC.","DOMINION ENERGY, INC.",,7ZV76,QLERPBSKSEZ7,,"DOMINION ENERGY, INC.",USA,"120, TREDEGAR STREET",,RICHMOND,RICHMOND (CITY),VA,232194306,O,OTHER THAN SMALL BUSINESS,1,1,1
UEI:RMW2RZNN3NW9,RMW2RZNN3NW9,,NICOLA LOPEZ STUDIO LLC,NICOLA LOPEZ STUDIO LLC,,9HNJ6,RMW2RZNN3NW9,,NICOLA LOPEZ STUDIO LLC,USA,979 DEAN ST.,,BROOKLYN,KINGS,NY,112383304,S,SMALL BUSINESS,4,1,1
UEI:Z37SPQ1A4LL7,Z37SPQ1A4LL7,,PANEL BUILT INC,"PANEL BUILT, INC.",,06EV0,Z37SPQ1A4LL7,,PANEL BUILT INC,USA,302 BEASLEY ST,,BLAIRSVILLE,UNION,GA,305123525,S,SMALL BUSINESS,2,1,1
UEI:VNKJEMRCA424,VNKJEMRCA424,,FIRELAKE CONSTRUCTION INC,"FIRELAKE CONSTRUCTION, INC.",,685F6,WFLBJUL7D4Z8,,"FIRELAKE CONSTRUCTION, INC.",USA,14217 W 95TH ST,,LENEXA,JOHNSON,KS,662155208,S,SMALL BUSINESS,4,1,1
UEI:R7YYC9JMC5S8,R7YYC9JMC5S8,,"SOUTHWEST LOCK & SAFE, LLC","SOUTHWEST LOCK & SAFE, LLC",,3LDD3,R7YYC9JMC5S8,,"SOUTHWEST LOCK & SAFE, LLC",USA,3225 SOUTH WADSWORTH BLVD.,UNIT D,LAKEWOOD,JEFFERSON,CO,802275009,S,SMALL BUSINESS,2,1,1
UEI:EAS5FN1HEDM4,EAS5FN1HEDM4,,CMT SITE SOLUTIONS LLC,CMT SITE SOLUTIONS LLC,,8R2T7,EAS5FN1HEDM4,,CMT SITE SOLUTIONS LLC,USA,2690 W UNION AVE,,ENGLEWOOD,ARAPAHOE,CO,801105307,S,SMALL BUSINESS,2,1,1
UEI:GACLG4218729,GACLG4218729,,DOWNTOWN SIOUX FALLS,DOWNTOWN SIOUX FALLS,,4FA08,GACLG4218729,,DOWNTOWN SIOUX FALLS,USA,315 N PHILLIPS AVE # 200,,SIOUX FALLS,MINNEHAHA,SD,571046005,O,OTHER THAN SMALL BUSINESS,1,1,1
UEI:JQQMJLGZJA25,JQQMJLGZJA25,,TERRY L. HENNEBERRY,TERRY L. HENNEBERRY,,5VLR5,JQQMJLGZJA25,,TERRY L. HENNEBERRY,USA,4423 BOWMAN DR,,BILLINGS,YELLOWSTONE,MT,591019741,S,SMALL BUSINESS,4,1,1
UEI:XS5JBGDRHJM1,XS5JBGDRHJM1,,NV SERVICES LLC,NV SERVICES LLC,,7NEN7,XS5JBGDRHJM1,,NV SERVICES LLC,USA,CALLE ISABEL LA CATOLICA A 25 MANSIONES REALES,,GUAYNABO,GUAYNABO,PR,009695267,S,SMALL BUSINESS,4,1,1
UEI:E3NDN711MVG4,E3NDN711MVG4,,"BUCKHANNON-UPSHUR WORK ADJUSTMENT CENTER, INC",BUCKHANNON-UPSHUR WORK ADJUSTMENT CENTER INC,,1DKQ5,E3NDN711MVG4,,"BUCKHANNON-UPSHUR WORK ADJUSTMENT CENTER, INC",USA,211 LITTLE SAND RUN RD,,BUCKHANNON,UPSHUR,WV,262014826,O,OTHER THAN SMALL BUSINESS,6,1,1
UEI:XCSMWJTSJ7W5,XCSMWJTSJ7W5,,"EVERBRIDGE, INC.","EVERBRIDGE, INC.",,3PCD2,XCSMWJTSJ7W5,,"EVERBRIDGE, INC.",USA,"25 CORPORATE DRIVE, SUITE 400",,BURLINGTON,MIDDLESEX,MA,018034245,S,SMALL BUSINESS,2,1,1
UEI:RU6QM7DE8N13,RU6QM7DE8N13,,LIFESPRING RESOURCES INC,LIFESPRING RESOURCES INC,,003K5,RU6QM7DE8N13,,LIFESPRING RESOURCES INC,USA,12549 FLAGG DR,,LAFAYETTE,BOULDER,CO,800269501,S,SMALL BUSINESS,2,1,1
UEI:M68XH2U2RBQ3,M68XH2U2RBQ3,,"GOODWILL INDUSTRIES OF THE VALLEYS, INC.","GOODWILL INDUSTRIES OF THE VALLEYS, INC.",,1MY75,M68XH2U2RBQ3,,"GOODWILL INDUSTRIES OF THE VALLEYS, INC.",USA,2502 MELROSE AVE NW STE A,,ROANOKE,ROANOKE (CITY),VA,240173910,O,OTHER THAN SMALL BUSINESS,5,1,1
UEI:KJ4MG4DSJAB7,KJ4MG4DSJAB7,,"A & W BUILDING MAINTENANCE, INC","A & W BUILDING MAINTENANCE, INC",A & W BUILDING MAINTENANCE INC,7HLG5,KJ4MG4DSJAB7,,"A & W BUILDING MAINTENANCE, INC",USA,2525 NW EXPRESSWAY STE 624,,OKLAHOMA CITY,OKLAHOMA,OK,731127593,S,SMALL BUSINESS,2,1,1
UEI:H2FLYFEN5JL5,H2FLYFEN5JL5,,"HARMONY GARDEN INTERIORS, INC.","HARMONY GARDEN INTERIORS, INC.",,5JJM0,H2FLYFEN5JL5,,"HARMONY GARDEN INTERIORS, INC.",USA,1756 BROADLEE TRL,,ANNAPOLIS,ANNE ARUNDEL,MD,214016604,S,SMALL BUSINESS,2,1,1
UEI:QBEJD5CFSEC8,QBEJD5CFSEC8,,CMA INTERIORS LLC,CMA INTERIORS LLC,,8HGB8,QBEJD5CFSEC8,,CMA INTERIORS LLC,USA,702 SEA PALM LN,,SATELLITE BEACH,BREVARD,FL,329372562,S,SMALL BUSINESS,3,1,1
UEI:D3JLKPCDVVF9,D3JLKPCDVVF9,,"MARTINEZ SERVICES, INC.","MARTINEZ SERVICES, INC",,7MAC3,D3JLKPCDVVF9,,"MARTINEZ SERVICES, INC.",USA,889 4TH ST,STE 201,SAN RAFAEL,MARIN,CA,949013287,S,SMALL BUSINESS,3,1,2
UEI:HE9UEML9S8S5,HE9UEML9S8S5,,"JASINT CONSULTING AND TECHNOLOGIES, LLC","JASINT CONSULTING AND TECHNOLOGIES, LLC",,394K8,HE9UEML9S8S5,,"JASINT CONSULTING AND TECHNOLOGIES, LLC",USA,9730 PATUXENT WOODS DR STE 500,,COLUMBIA,HOWARD,MD,210461632,S,SMALL BUSINESS,4,1,1
UEI:RN4MRJK8S2Q8,RN4MRJK8S2Q8,,"O&E MATIAS ELECTRICAL SERVICE, LLC","O&E MATIAS ELECTRICAL SERVICE, LLC",,65D10,RN4MRJK8S2Q8,,"O&E MATIAS ELECTRICAL SERVICE, LLC",USA,99 899 IWAENA STREET 115,,AIEA,HONOLULU,HI,96701,S,SMALL BUSINESS,3,1,1
UEI:FCLNSFMRJ2M8,FCLNSFMRJ2M8,,AYKO GROUP LLC,AYKO GROUP LLC,,7FFU7,FCLNSFMRJ2M8,,AYKO GROUP LLC,USA,1024 SAND ISLAND PKWY,UNIT A,HONOLULU,HONOLULU,HI,968194345,S,SMALL BUSINESS,3,1,1
UEI:C1ZLDAS18FJ3,C1ZLDAS18FJ3,,ATI GOVERNMENT SOLUTIONS LLC,ATI GOVERNMENT SOLUTIONS LLC,,6LBT0,C1ZLDAS18FJ3,,ATI GOVERNMENT SOLUTIONS LLC,USA,"47 E SOUTH ST, UNIT 002",,FREDERICK,FREDERICK,MD,217015980,S,SMALL BUSINESS,3,1,1
UEI:WWLFTJ2DNB19,WWLFTJ2DNB19,,COMPASS GROUP USA INC,COMPASS GROUP USA INC,,1K7B2,ZMRFRMM84WP7,,COMPASS GROUP PLC,USA,2400 YORKMONT RD,,CHARLOTTE,MECKLENBURG,NC,282174511,O,OTHER THAN SMALL BUSINESS,6,1,1
UEI:DVFKRULPER77,DVFKRULPER77,,"THE CRADDOCK GROUP, LLC","CRADDOCK GROUP, LLC, THE",,5VKS1,DVFKRULPER77,,"THE CRADDOCK GROUP, LLC",USA,3033 WILSON BLVD STE 700,,ARLINGTON,ARLINGTON,VA,222013868,S,SMALL BUSINESS,8,1,1
UEI:RATGQY6WR5L4,RATGQY6WR5L4,,J. E. NOVACK CONSTRUCTION CO.,J. E. NOVACK CONSTRUCTION CO.,,0F2S3,RATGQY6WR5L4,,J. E. NOVACK CONSTRUCTION CO.,USA,1144 OLIVETTE PKWY #100,,SAINT LOUIS,ST. LOUIS,MO,63132,S,SMALL BUSINESS,5,1,1
UEI:FJEBF8Y9JUL6,FJEBF8Y9JUL6,,CONSTRUCTURE INC,CONSTRUCTURE INC,,5PFH6,FJEBF8Y9JUL6,,CONSTRUCTURE INC,USA,13869 REMBRANDT WAY,,CHANTILLY,FAIRFAX,VA,201513259,S,SMALL BUSINESS,4,1,1
UEI:DYAGS8QCFQJ3,DYAGS8QCFQJ3,,ENVIRONMENTAL SCIENCE ASSOCIATES,ENVIRONMENTAL SCIENCE ASSOCIATES,,7B841,DYAGS8QCFQJ3,,ENVIRONMENTAL SCIENCE ASSOCIATES,USA,575 MARKET ST,STE 3700,SAN FRANCISCO,SAN FRANCISCO,CA,941055827,S,SMALL BUSINESS,4,1,1
UEI:LQGBKZTF81H3,LQGBKZTF81H3,,RILEY MCGUIRE PARTNERS LLC,RILEY MCGUIRE PARTNERS LLC,,7QNY4,LQGBKZTF81H3,,RILEY MCGUIRE PARTNERS LLC,USA,2707 TUCKER RD,STE 102,LOUISVILLE,JEFFERSON,KY,402992952,S,SMALL BUSINESS,2,1,1
UEI:F3UJJU6BFJ69,F3UJJU6BFJ69,,SOLV LLC,SOLV LLC,,03XC4,F3UJJU6BFJ69,,SOLV LLC,USA,8201 GREENSBORO DR,STE 700,MC LEAN,FAIRFAX,VA,221023818,S,SMALL BUSINESS,6,1,1
UEI:E9RBV7HCBCW5,E9RBV7HCBCW5,,KARN CHARUHAS CHAPMAN & TWOHEY PC,KARN CHARUHAS CHAPMAN & TWOHEY PC,,69534,E9RBV7HCBCW5,,KARN CHARUHAS CHAPMAN & TWOHEY PC,USA,1350 I ST NW STE 950,,WASHINGTON,DISTRICT OF COLUMBIA,DC,200053305,O,OTHER THAN SMALL BUSINESS,2,1,1
UEI:CYXBWLANQLP9,CYXBWLANQLP9,,DDD ARCHITECTURE PSC,"DDD ARCHITECTURE, P.S.C.",,4HBJ6,CYXBWLANQLP9,,DDD ARCHITECTURE PSC,USA,108 CARR 2,,GUAYNABO,GUAYNABO,PR,009661828,S,SMALL BUSINESS,3,1,1
UEI:QEYBH9QVNP23,QEYBH9QVNP23,,EGAN CO,EGAN CO,,3ZWG3,QEYBH9QVNP23,,EGAN CO,USA,11611 BUSINESS PARK BLVD N,,CHAMPLIN,HENNEPIN,MN,553162784,O,OTHER THAN SMALL BUSINESS,3,1,1
UEI:XYWKMSFAYXL7,XYWKMSFAYXL7,,ENGENIUM GROUP L.L.C.,ENGENIUM GROUP L.L.C.,,6S8W3,XYWKMSFAYXL7,,ENGENIUM GROUP L.L.C.,USA,1017 O ST NW,,WASHINGTON,DISTRICT OF COLUMBIA,DC,200014229,S,SMALL BUSINESS,1,1,1
UEI:P3L5LW1NKEU5,P3L5LW1NKEU5,,COLFAX CORPORATION,COLFAX CORPORATION,,1C7A0,P3L5LW1NKEU5,,COLFAX CORPORATION,USA,2441 N LEAVITT ST,,CHICAGO,COOK,IL,606472005,S,SMALL BUSINESS,4,1,1
UEI:KNNNUUKAH1C8,KNNNUUKAH1C8,,"PVPII - FNSS ACQUISITION, INC","PVPII - FNSS ACQUISITION, INC",,88SX9,KNNNUUKAH1C8,,"PVPII - FNSS ACQUISITION, INC",USA,277 MALLORY STATION RD STE 112,,FRANKLIN,WILLIAMSON,TN,37067,S,SMALL BUSINESS,1,1,1
UEI:LPL1DADPYGE5,LPL1DADPYGE5,,"HAGERSTOWN GOODWILL INDUSTRIES, INC.","HAGERSTOWN GOODWILL INDUSTRIES, INC.",,4Z010,LPL1DADPYGE5,,"HAGERSTOWN GOODWILL INDUSTRIES, INC.",USA,14515 PENNSYLVANIA AVE,,HAGERSTOWN,WASHINGTON,MD,217421670,O,OTHER THAN SMALL BUSINESS,8,1,1
UEI:U7M7JXRPKGZ8,U7M7JXRPKGZ8,,ONSOLVE LLC,"ONSOLVE, LLC",,4TVW4,U7M7JXRPKGZ8,,ONSOLVE LLC,USA,6240 AVALON BLVD STE 6000,,ALPHARETTA,FULTON,GA,300092444,O,OTHER THAN SMALL BUSINESS,3,1,1
UEI:Y3BKNNDSGJ26,Y3BKNNDSGJ26,,"INYA, INC.",INYA INC,,6RHE4,SY1YK8UFLJG4,,INYA  INC.,USA,1370 VALLEY VISTA DR,STE 238,DIAMOND BAR,LOS ANGELES,CA,917653921,S,SMALL BUSINESS,2,1,1
UEI:TY58MA99DS83,TY58MA99DS83,,"THE LOUIS BERGER GROUP, INC","LOUIS BERGER GROUP, INC., THE",,052R9,HM3LVZDEQF23,,ENTERRA HOLDINGS LTD,USA,1250 23RD ST NW FL 4,,WASHINGTON,DISTRICT OF COLUMBIA,DC,200371164,O,OTHER THAN SMALL BUSINESS,2,1,1
UEI:PVEFE4F4MZZ2,PVEFE4F4MZZ2,,"AUSTIN MOHAWK AND COMPANY, LLC","AUSTIN MOHAWK AND COMPANY, LLC",,0F2D8,PVEFE4F4MZZ2,,"AUSTIN MOHAWK AND COMPANY, LLC",USA,2175 BEECHGROVE PL,,UTICA,ONEIDA,NY,135011705,O,OTHER THAN SMALL BUSINESS,1,1,1
